base_rot, wings_rot
2.898023569983419634e+01,8.307829098567391668e+01
-2.390555593099183795e+01,1.053327720326885100e+02
5.768738062947123524e+01,9.186752790000160473e+01
-3.416885528210310952e+01,7.775508938064915299e+01
-2.765329213081309945e+01,5.930331760704017796e+01
-2.179356055067654552e+01,4.496477375334664117e+01
3.369933722415471777e+01,3.738852735072985922e+01
-5.652121771773261827e+01,8.330030126545055680e+01
-5.524801479917297087e+01,9.062968022990961003e+01
-3.171162676685704440e+01,3.041717718488088806e+01
2.040266094709974709e+01,6.996554701763926687e+01
-4.252667372571595195e+01,1.006072323472874501e+02
2.604546438300256739e+01,1.572000656761661119e+01
-5.030568259771671791e+01,3.694492605249759976e+01
-5.168607654688338471e+01,4.257809782722967640e+01
3.345863542965841475e+01,1.046846180958412020e+02
-4.143198868780301325e+01,5.114574698290130073e+01
9.220128452563400856e+00,7.709148636307773472e+01
2.376528649972227925e+01,9.156928696586706451e+01
9.617240294588086158e+00,9.862880214219340758e+01
-3.609389005460917588e+01,2.727853419781461497e+01
-4.071954241218639226e+01,1.029022610762640682e+02
-3.843248305909116880e+01,9.372377673780316343e+01
4.905741297963488989e+01,6.686037500457773319e+01
-2.158018207979599623e+01,6.087875551702267529e+01
2.007874636198583573e+01,2.236824698559016866e+01
2.850307275479022451e+01,9.499966057663402808e+01
-2.277520212556130730e+01,3.795160162260432912e+01
-1.967333964769819232e+01,5.083891554231377086e+01
4.430030016400834825e+00,5.302336715089926145e+01
-5.965317295030622802e+00,9.634639799422005524e+01
1.179925680812520739e+01,6.668427382767267986e+00
1.199610639524209432e+01,8.235050089024912268e+01
-4.244949888127024451e+00,1.071761856056190396e+02
-3.597839956745245615e+01,2.191880183599763754e+01
-4.923453681434310170e+00,3.272621184885916534e+01
2.290998699048716958e+01,6.569141579316699620e+01
-2.578967495347598060e+01,9.246827501848595432e+01
4.608303155789910477e+01,8.860770141602888827e+01
-6.455357226039552643e+00,2.487826767346193435e+01
-5.264878177771343104e+01,4.615401000995961311e+01
-1.514946434754380533e+01,4.180796740875178585e+01
1.038718234815776498e+01,5.925063336068356890e+00
-4.358792797742277259e+01,1.090324868294951131e+02
5.000591542316436744e+01,4.959525887087054485e+01
2.968286090270886746e+01,7.529949567459424031e+01
-5.914497855687937999e+01,2.429452894264843010e+00
-4.602151475318883911e+01,5.298896611328298434e+01
4.208093368502042608e+01,3.607723898661231487e+01
-4.757023418580818230e+01,8.806941670674547140e+00
-3.143620496894415339e+01,1.145668850823746681e+02
-2.093133776838901383e+01,6.947757226434779909e+01
1.822145135451928866e+01,9.919068611064264473e+01
4.579511955010211466e+01,1.518666044623627975e+01
1.042485383582720715e+01,3.919166688561371359e+01
-5.405151759013476465e+01,5.477448194026835893e+01
5.510525754551093769e+01,3.705805422551301831e+01
2.792036117705254128e+01,5.482812044931198869e+01
-4.168536096601714291e+01,8.569686956574965819e+00
1.724878348974475273e+01,2.814887961927919235e+01
-3.045163234363401017e+01,4.049350083038737580e+01
5.880113927172818933e+01,2.039156421742177017e+01
4.030041208187084578e+01,8.531432714798673089e+01
4.854233251768278024e+01,7.881272203808792653e+01
3.885770398828157113e+01,1.053849471243066347e+02
3.671413823425592682e+01,3.872133766058115611e+01
4.035756435047210289e+01,2.250192563908644061e+01
-5.992590230588061218e+01,7.936289275293664502e+01
-4.036006854474197780e+01,8.514332883744337721e+00
-4.319100781920653276e+01,7.318945698842202319e+01
-4.054367633174256014e+01,1.552256314407087778e+01
2.677131813967693574e+01,5.972218344581094840e+01
-2.383879431140215388e+00,1.174750100384594447e+02
-3.122240041791476983e+01,3.103196950634876217e+01
4.802387053841859199e+01,3.400360881559314485e+00
-2.733412457450923227e+01,6.577321460809834264e+01
2.355725921760721064e+01,8.235347091592227287e+01
2.121006527668654940e+00,7.995416089028331896e+01
-1.388416347342143808e+00,8.760899604611257985e+01
3.311660591387588681e+01,1.184643708920599323e+02
5.231937355063027439e+01,1.024669388624120359e+01
-2.848949520797368251e+01,3.749433734192936640e+01
5.483566050002036718e+01,5.732261179997301781e+01
1.496278089727681504e+00,4.486566711687920161e+01
3.196164051608147361e+01,4.166478283925834347e+01
-3.360818713697238991e+01,9.837612148060429718e+00
3.441134738925930492e+01,1.897535293900986630e+01
-1.073544356571523650e+01,4.021934861094739233e+01
-1.935984400444884557e+01,3.746139174343969813e+01
8.527629998860732030e+00,4.142644538497106055e+01
-1.175424738531108915e+01,6.568762700058938719e+01
5.791621985587127597e-01,9.397080470353128590e+01
3.320751291076906853e+01,8.488058585959680613e+01
-5.873330906759683501e+00,1.160883176790972726e+02
-1.423828947481590745e+01,4.568666832954132673e+01
3.669065581551112132e+01,1.881927813686123585e+01
-5.485274183618598443e+01,1.136668689023005214e+02
2.270092108099323980e+01,7.574399681729512679e+01
-4.579160456397715961e+01,2.588626448444362538e+01
-8.969926840642649779e+00,3.954571831742505594e+01
-1.021664470946528525e+01,3.836733746480551588e+01
-1.222324474011973905e+01,6.345474607672991851e+01
4.065142405151831895e+01,2.654215383735354550e+01
3.406342727824393535e+01,1.156076453849954362e+02
1.892682018509043473e+01,1.589071914346135017e+01
-4.225404164565532028e+00,1.082344509267906858e+02
-3.360104343575387986e+01,1.102238992270191886e+02
-4.554914716957355836e+01,1.089904138294427867e+02
-1.113146128149244873e+01,1.933886084451948406e+01
-1.683409958040643772e+01,1.078776536403442066e+02
-1.470581003362185868e+01,2.985316500687643781e+01
7.450940226772672759e+00,1.007408748209466864e+02
-1.998113994970643859e+01,1.159523305647562381e+02
-2.013991183943205243e+01,6.263599512257862756e+01
5.188097732639702997e+01,2.109653168090094155e+01
-2.164808545261154649e+01,4.593723910411879530e+01
-5.433407163118163652e+01,3.405800289897464239e+01
-1.053593902091370893e+01,6.299123863668017265e+01
1.732873691390615534e+01,1.451305994061482529e+01
3.738803524194190686e+01,2.329719680092499345e+01
-3.781257414377797943e+01,7.569781013875531706e+00
1.848184922734202473e+01,2.469771256194918152e+01
2.206298978612078088e+01,4.520480662250705706e+01
3.664529175832086594e+01,4.013563593090587744e+00
-5.460998402298324095e+01,3.728399181060546397e+01
-3.744473363755276552e+01,7.841067995418922010e+01
3.068285660681290494e+01,9.198797903470135040e+00
5.205317079069544661e+01,5.382626503671000506e+01
-2.805296435087101159e+01,2.460993761778290789e+01
2.587337826424557363e+01,1.125220007806924798e+02
-5.980442006009518252e+01,3.108711370420475362e+01
3.626688971388693972e+01,2.426817746346719318e+01
-1.522515961339431101e+01,1.478763651738523066e+01
-2.038034005289937767e+01,3.555358198183025564e+01
-4.427924088065974217e+01,7.650484325171217392e+01
-1.666577222020765703e+01,6.352034090942195732e+00
3.887558085536009855e+01,5.927158338066299592e+01
1.483580090994726675e+01,5.079759700923385424e+01
-8.056414717829191829e+00,5.550588003428818240e+01
2.477911267415319685e+01,1.334977089318874022e+01
-2.213733231984485883e+01,1.196931162307470800e+02
2.986385300381284935e+01,1.018666218287499419e+02
3.325149052249744841e+01,4.982069504216133282e+01
-3.856654234098088807e+01,2.433433318334497741e+01
3.347045721269805085e+01,1.094031845368360791e+02
4.851312736740425180e+01,1.654904738183387991e+01
-2.040891692769555021e+01,2.192608032057858480e+01
-1.384759214639582581e+01,6.958972588606798126e+01
-5.808113906781026969e+01,2.211334454910993230e+01
-1.485648233948278119e+01,6.996002236287141329e+01
1.701665302177737260e+01,1.293181901721343152e+01
-2.038566908294819058e+01,4.281173884145806596e+01
5.538820109896870747e+01,1.402304108997175192e+01
1.284249650685518418e+01,3.710126519756978070e+01
-1.688986823573036133e+01,9.651498345975133475e+01
-1.216288858763590497e+01,7.387764465114710788e+01
-4.215530893409774649e+01,9.228686493102254929e+01
-6.015233724674402538e-01,1.031193809323846580e+02
1.428699366389371050e+01,1.134545693779020468e+02
3.319717981737255741e+01,4.224438002901265321e+01
1.098090271637801152e+00,5.199159654404943609e+01
3.077662187996867260e+01,3.241174447208654641e+01
2.862574927778247513e+01,6.646077163219777617e+01
-4.072768831619318775e+01,6.834023239834607466e+01
2.736053158705313137e+01,2.368401272936533886e+01
-4.472994508701820138e+01,3.936237144441152935e+01
-7.548743200286175181e+00,6.394124650221334605e+01
2.474269595065743488e+01,3.304575395634680035e+01
-4.555813416985063213e+01,4.430815382886073905e+01
-3.548896792852371362e+01,2.998962249977954464e+00
2.044347039077678119e+00,7.286390918288060448e+01
-7.809202686492838552e+00,7.956653328681272797e+01
4.225543266802517905e+00,1.181000936938613393e+02
3.519428569908261295e+01,1.166969085252221987e+02
6.071733194312585624e+00,1.039510995576089059e+01
-4.245030605233856846e+01,5.795215336246211280e+01
2.123618815198682341e+00,8.934942500281204047e+01
1.183881115278158802e+01,9.418602656147641028e+00
-2.546482357320137169e+00,9.905442121417398482e+01
3.057903328836152923e+01,1.113382608611622615e+01
-2.614846660201621376e+00,1.549531582982094235e+01
5.086083751282669141e+01,1.167501447379186175e+02
5.463354093326945815e+01,7.083863581374346552e+01
4.047014198783087124e+01,8.036570639728065402e+00
-1.077993017355943550e+01,6.656130011777885613e+01
-4.332110997832854338e+01,1.059542972473509650e+02
-1.879771252634760259e+01,8.717073791415292305e+01
4.608224609180655307e+01,1.110546012677211820e+02
-4.578001088591526013e+01,4.919692212869660608e+01
5.725463587678790134e+01,6.809397813936614341e+01
-2.723996289488439970e+00,8.134759543002680005e+01
-1.745501705192808828e+01,9.798069133858651014e+01
5.247022654175586354e+01,3.975370725293971930e+01
-1.870735233602070480e+01,1.049448045260910618e+02
4.746018979483842770e+01,9.979354723814677186e+01
-6.560608383205185135e+00,3.073215069293788737e+00
-2.956346821030617988e+01,4.620232775471622233e+01
4.638020094571311347e+01,1.882610232427675001e+01
-4.978630971037433994e+01,2.200005817768231253e+01
1.713867218473210130e+01,7.407661465382399513e+01
1.903819647968566642e+01,8.034068726422351858e+01
-4.805129112450710238e+01,1.137396726943173348e+02
1.364746270269799311e+01,5.394389991920216509e+00
3.490870713509319501e+01,1.014713184608627898e+02
-1.240443287264121608e+01,5.946743316842355576e+00
2.650215800869970906e+01,1.166623987093508532e+02
-4.003338022548302888e+01,1.017445420563686866e+02
-3.499923278624785183e+01,4.661702633528079787e+01
3.047698037963783690e+00,7.182069799054801251e+01
4.322709387170644391e+01,1.002153339136700936e+02
1.550879962511159249e+01,4.243454665890466515e+01
3.826594731456577847e+01,3.254310180153512988e+01
-5.652654088523602383e+01,5.883626512835427746e+01
4.156206361855338116e+01,7.130279358058197658e+01
-2.487735467264851508e+01,4.430898296263100633e+01
1.063182375605757102e+01,8.381540783359457691e+01
-4.423106144880678414e+01,2.604256542714925615e+01
5.447771881696816365e+01,3.020776167191268513e+01
2.530757837942663002e+01,4.109331382303737712e+01
-3.413782085253158982e+01,5.867967335454665800e+01
1.042127918577594414e+01,3.886109415947775148e+01
1.783050785099011648e+01,9.614990975823529595e+01
2.100642634997439018e+01,4.761651001020539553e+01
1.264793888608072336e+01,5.769709930649195684e+01
-2.379695786900507670e+01,7.903445191002158765e+01
2.993604848775578375e+01,1.816790131790675389e+01
4.706900432060874095e+01,4.115119222567185098e+00
5.844564677738578951e+01,3.436594009934047023e+01
4.986457146165612642e+01,1.012685597782118663e+02
5.275763376170696972e+01,7.876331137280128303e+01
-2.050123782941284389e+01,4.723546647723993175e+01
-5.050025810596147835e+01,7.450048336428788787e+01
3.265839905449014680e+01,9.421655731430104197e+01
6.638444557208160290e+00,9.439667929205434405e+01
-2.809099740606541218e+00,2.122862763529090557e+01
3.019812062576131950e+01,1.175664988301595599e+02
2.303489578750038902e+01,1.979022900411317210e+01
1.411772259365095294e+01,2.894641707787329921e+01
-2.209295636777346061e+01,1.327060402598881694e+01
-2.464156321140869466e+00,1.114460694834605619e+02
-2.028535654982452741e+01,6.144746069925516707e+01
-4.450758041597893566e+00,1.177051749371310905e+02
-3.007263650224864548e+01,1.593933628021389737e+01
1.429497567406941982e+01,1.182731860428022941e+02
-2.051038847769006424e+01,2.081577750568490615e+01
3.925032928322696080e+01,2.446792702820826548e+01
-4.820973363116227262e+01,8.457603966651419114e+00
-5.739950022839600052e+01,3.397679023199673409e+00
3.291952168728887784e+01,3.509864886052797317e+01
5.195772986475118671e+01,2.249397591837961130e+01
-9.493902371222795011e+00,2.798493337961940242e+01
2.314351792280010045e+01,9.487312539582721627e+01
-2.024696004469242183e+01,4.345914814821889571e+00
-1.292935943083322314e+01,8.796417734338504602e+01
5.355610828988751848e+01,1.192861338366998893e+02
-2.233544109960187996e+01,2.275284288750221862e+01
-3.666220669144153277e+01,5.949861332987838125e+01
-5.725297928945717274e+01,1.136138496201785557e+02
-4.025556961903284048e+01,1.053155953999914800e+02
-4.247186885062215822e+01,5.947003373431559936e+01
-1.562251723896827826e+01,9.045389564632522195e+01
4.605835607955907562e+01,8.124596147915026734e+01
1.489823360219766357e+00,3.004822410739988570e+01
2.097870281731977116e+01,3.642126016626465912e+01
4.672164779378107369e+01,1.170426405606080493e+02
4.963510957836078319e+00,4.290773948732196175e+01
-5.438795239042910623e+00,1.165742444575778194e+02
4.473144712627610886e+01,8.567935472878009051e+00
-1.082822638302488372e+00,1.028685056277218735e+00
5.595464030227653041e+01,7.473327415165687171e+01
4.400996662968101703e+01,5.557666316679166130e+01
-7.794041122363637442e-02,3.272310267105993375e+00
-5.363347037212525237e+01,1.182530808161698843e+01
-2.553821519922939842e+01,7.007297231622051470e+01
-7.296240014033294585e+00,9.075639203175687442e+01
-4.838228978118836210e+01,6.778949345341035837e+01
6.149776625457263890e+00,6.267109847879175533e+01
5.835112041084292400e+01,1.027756987411720218e+02
-4.965099282113075674e+01,1.151326559157278524e+02
-5.266585225345674104e+01,2.483861747278162113e+01
-2.882052588419260175e+01,6.774315259817743140e+01
-1.949749743704720828e+01,7.685438101534224131e+01
1.862468369803681867e+01,5.579445039576707899e+01
5.178431987820394511e+01,1.060476565957194737e+02
4.417404708038048966e+00,4.292269250692788773e+01
-4.768276331774357146e+01,7.168202805655943166e+01
9.557517035370111103e-01,9.496994235795183670e+01
3.994832951121523479e+01,8.918136943667687433e+01
2.923624166297774707e+01,3.866611833689030675e+01
-1.274324504914974909e+01,6.224100599198570904e+01
-1.391633531841588933e+01,2.840392437938306003e+01
1.074547050649182722e+01,7.930846764694791773e+01
4.238658981644455537e+01,1.140498978785098814e+02
3.441718421620375068e+01,2.451501761740617269e+01
4.320675230511362486e+01,1.253730841817466413e+00
2.917571739345603987e+01,4.299604738759001954e+00
-3.559750815511976896e+01,1.114110717913354023e+02
-2.048021758587748309e+01,3.577723239099830721e+01
-2.219769839084174379e+01,6.889662878555050440e+01
4.187642541667584339e+01,8.676478364910084906e+01
-2.266190241835774799e+01,4.379700833935113735e+01
3.095663494361694745e+01,8.311756064266529620e+01
4.157985500925998679e+01,6.383026959102474507e+01
-1.452656588275200278e+01,2.985920449428756740e+01
-5.809977876954991416e+01,8.227501006529679728e+01
2.834498669274712768e+01,1.044901714701863682e+02
1.213181369448214753e+01,6.337180377941198373e-01
-3.860721830396593646e+01,3.995780684481780298e+01
3.296603774300045586e+01,2.952291321055060536e+00
-1.464118776530271049e+01,9.689333120142562450e+01
5.579556446170577999e+01,7.626204359453663528e+01
-3.627459791933723920e+01,1.059121061822347230e+02
4.334900578659323855e+01,4.888595501911672869e+01
-1.500973884759368815e+01,8.425476470639439697e+01
-1.797368283309382520e+01,1.069334805114773275e+02
-3.132701752788569749e+01,9.176161741297417507e+01
-4.461516265989637020e+01,4.291696139530969845e+01
3.726632304643401028e+01,3.665785727318186105e+01
7.938500845930064997e+00,5.910646474043845799e-01
5.400006181621449741e+01,1.080261921993241003e+02
-2.371626087917316994e+01,2.254259228327027742e+01
3.476170641670493922e+01,7.293206243998133687e+01
-3.703555406876627387e+01,3.133401657501486781e+01
2.099504487754062154e+01,2.287467141617773336e+01
2.841454921750936080e+01,1.010517529003449653e+02
-4.268211155339331242e+01,1.059927092008757370e+02
-1.499686089865828365e+01,9.869774564424820085e+01
-4.210652761888344742e+01,7.864529213552415854e+01
-6.694666564470963976e+00,7.475172191756709594e+01
-2.058638264700400100e+01,1.195154823905816386e+02
5.616299763291962677e+00,3.605152639276161608e+01
5.469264916985586922e+01,1.160028974817484198e+02
-5.443147773600045980e+01,9.343747264871819880e+01
5.069542261681667128e+01,7.603786103226347848e+01
1.317461758569238839e+01,8.452107446603017138e+01
-1.683403407563095300e+01,9.099279889612301986e+01
5.546515397933281122e+01,6.903319258663830738e+01
-4.599868195220693678e+00,1.909360732167081665e+01
-6.879442786073283855e+00,3.591414213863649962e+01
2.496543924717525442e+01,7.872166712338598415e+01
5.952258375024275949e+01,1.056806769191498887e+02
-1.013021194567379979e+01,5.221176905558754555e+01
4.822176383214483053e+01,9.845603259863190715e+01
-2.725692196379535659e+01,2.776929066856620310e+01
-1.503004232992580569e+00,9.554400258880972885e+00
4.310102974584960123e+01,4.213914201241802715e+01
-5.636029633107831671e+01,6.578395796045907673e+01
-5.728345199077077154e+01,5.441180465928755439e+01
2.047379174752705921e+01,3.618986670751541368e+01
1.360319284894140424e+01,6.119753958292180585e+01
-1.773196533644615158e+01,8.960222485042456242e+01
-4.247357230722376187e+01,3.418488463619036111e+01
5.961522816621526033e+01,1.041074152599536546e+02
-1.797231049103854161e+01,9.468441440241178952e+01
-2.573734215122794922e+01,4.984287325609929553e+01
-1.106639280459560126e+01,7.291497931826448564e+01
-5.422485286565517981e+00,9.861497242027286347e+01
-2.168648741145609904e+01,9.779540676391962961e+01
8.473370330745424894e+00,1.041527721215098836e+02
-1.455092580833277793e+01,1.208858500267396963e+01
9.070859197434771204e+00,1.051878652335468445e+02
5.931914555987823690e+01,5.341474922072043086e+01
-2.889352384249685457e+01,8.682462648616667877e+01
-1.849570165718407111e+01,1.058147600007602591e+02
-1.890220948799991874e+01,5.819144437335001641e+01
2.627430909723240404e+01,3.776731609981901983e+01
-3.702204622291861114e+01,1.064537861266075112e+02
-3.652006949986491691e+01,8.244660501988408896e+01
-3.329891668656003390e+01,3.212353797959519142e+01
-3.272992442481654507e+01,1.080123176971663810e+02
-3.654386974207049832e+01,1.091649924267107394e+02
3.743956836766170682e+01,4.627031621420019114e+00
-5.660490480885277975e+01,7.374398984523023159e+01
6.800324784723713378e+00,1.001963904240974728e+02
-8.931588187789017752e+00,8.258216635910354597e+00
-9.630719980288844795e+00,6.574795270124467095e+01
1.473750118875763349e+01,5.815377596451461528e+01
-1.540509554489510435e+01,2.072128774984675204e+01
-2.875247025080300745e+01,4.786776302519550086e+01
1.767919456942794909e+01,1.525106037887914212e+01
-7.518187095995095603e+00,4.358052800439806695e+00
4.642422711423739656e+01,8.669139147553073599e+01
1.149802653488717397e+01,2.736542396810053646e+01
5.430747430226814743e+01,1.009647869325606422e+02
3.337523865625844621e+01,5.587638322046608153e+01
2.333899980205947600e+01,7.214851677384444884e+01
5.577377785622481099e+01,1.814260525753682174e+01
6.364398806553282384e+00,2.233849577937693098e+01
-1.982011155961309612e+00,1.085396751496756629e+00
-3.574238006210426022e+01,2.785554012248130462e+01
-3.628344329832690818e+01,2.862929186548320715e+01
3.435614452848341216e+01,1.102613721905565569e+02
4.146403881572885552e+01,1.115346513043376149e+02
2.664921833425168529e+00,4.690658387973516597e+01
1.771095746371518942e+01,1.007397689285517686e+02
-1.262425242043108398e+01,2.762819850440449443e+01
-3.157562959167002958e+01,3.923211833205151322e+00
5.399926682191538418e+01,8.080718209940401664e+01
1.847747615031413204e+01,9.884761806537136408e+01
-2.456101526068757579e+01,7.229989653111989867e+01
9.199459274567729494e-01,2.951900196444134927e+00
-5.423922600493620649e+01,3.640350442458131397e+01
-6.979337587012452104e+00,6.113303194386871553e+01
-1.251872886084719028e+00,6.745307335541106397e+00
3.129937959224180588e+01,1.036404188313922248e+02
-2.384855908517146617e+01,4.630078226410666531e+01
1.831918478043178311e+01,1.863282334697810327e+01
3.306019703883109173e+01,5.644464312187029975e+01
4.841429915789370853e+01,2.652067359947153236e+01
4.481633549243426273e+00,9.498725069971119694e+01
-4.331625949194052083e+01,6.462248358875888243e+01
4.565954528525203671e+01,1.001498761984834829e+02
-3.244953994685231180e+01,5.914408854650280034e+01
1.903420451931756929e+01,2.881749172758608069e+01
5.385620358669655161e+00,1.030397472722415131e+01
2.190088015274837119e+01,3.231002805600066807e+01
4.556589068919296892e+01,1.165567191648205068e+02
4.491638217723300386e+01,1.164812655961122800e+02
-2.530287139934145557e+01,4.245186669986119199e+01
9.139389978023473304e+00,4.392834819993971962e+01
5.644924907722858620e+01,7.303827551202149948e+01
-1.984280578321704525e+01,7.278294629440264885e+01
5.393961066943759874e+01,8.526733959890395909e+01
3.257781943929884960e-01,1.173331589365871785e+01
-3.481351032711035032e+01,1.051806338754240144e+01
2.474708035699404718e+01,7.011634468501041795e+01
9.764822383412393947e+00,1.052642559007609862e+02
-1.139075783579366430e+01,1.953988393511004062e+01
6.884762208254585403e+00,5.503666110556635971e+01
-1.051651913510875147e+01,1.640531040485536352e+01
2.320204709172013224e+01,5.145027322756230603e+01
6.938499705157241237e+00,3.004374961481759243e+01
-8.595574337303162338e+00,9.842998725390627612e+01
-7.690940149613112453e+00,1.313265415783903656e+01
-4.440373039137513445e+01,1.194605453996929079e+01
4.651345783147816348e+01,1.055771891783049341e+02
5.930315402935896429e+01,1.196461913035530671e+02
4.051737388354105462e+01,6.822138470882232753e+01
-1.815100400104810063e+01,6.614444647244096132e+01
-4.310440079778668832e+01,3.403571278154713298e+01
-2.631593385199543889e+00,1.163471055773906642e+02
5.547299310078655310e+01,6.078550939088587057e+01
2.638221535641237381e+01,8.223405706306577656e+01
-2.473942410635089573e+00,9.073886036752041306e+00
2.332922819842283957e+01,1.155140123394713356e+02
6.334187084394017120e+00,6.899478864141921974e+01
-1.017655633256978831e+00,3.705813455690685210e+00
2.200009476616773441e+01,9.425934960170532406e+01
-1.565516445835322656e+01,7.137739041696863751e+01
2.870611549236213023e+01,1.073136726317214453e+02
-3.647544682406946492e+01,3.373705199201504712e+01
-3.672646911586020479e+01,1.385917552163327926e+01
2.397241211792253068e+01,2.619365603837214707e+01
-1.666685792185739956e+01,4.076469245724251778e+01
5.419843583620581740e+01,4.962533233892266793e+01
-8.005027781205527049e+00,7.596704134877472825e+01
-4.022991605461680109e+01,8.185507532201593506e+01
-2.482854633147880463e+00,2.506650317313628662e+01
4.351884924735686866e+01,3.227551757092259521e+01
-1.728464857991356496e+01,4.724104248812518847e+01
3.805857780131687207e+01,1.090347108583883653e+02
-4.357127074644241560e+01,2.962600533108541434e+00
3.705075940578086602e+01,6.006075789356725636e+01
1.529820126286215043e+01,7.186927616414182651e+00
4.584536696663022326e+00,5.096855322578755221e+01
-2.237366233936747761e+01,3.360527304633342283e+01
-5.629882261453428782e+01,9.326755615429061663e+01
-4.701285501140529277e+01,7.863172547119864930e+01
2.824162559057944577e+01,9.172909287232106124e+01
1.598687087484201186e+00,7.026642552164189226e+01
2.604071340725293737e+01,9.529587876465922136e+01
-5.302067761890391751e+00,2.448395624916310709e+01
-1.192148577767156326e+00,5.803323885048808961e+01
4.108940762999399965e+01,9.034642791442877297e+00
5.822824867598956189e+01,6.799778198271013707e+00
-3.466761853749424915e+00,7.777668165039776227e+01
2.051258087421091147e+01,8.962137378786916031e+01
4.016520783548969575e+00,3.392939389767076364e+01
-1.630489201398685140e+01,7.269556582210734064e+01
3.984325377128639900e+01,1.059016797389035816e+02
-6.675963075028107596e+00,8.041362625169257683e+01
-1.671747047336934600e+01,8.224358383760480251e+01
-4.162173844559845293e+00,8.379002699324566095e+00
2.818295244635812935e+01,1.085884021501446028e+02
4.949746501069886051e+01,7.015119910071419440e+01
-4.678053794034489954e+01,2.716489684470806409e+01
-4.103334973520393447e+01,4.565929678959825821e+01
5.013238094446353443e+01,6.943311634516038566e+01
-2.175601603580892629e+01,1.406102985298416819e+01
-1.296342004311241425e+01,3.563849684853088462e+01
3.597592984172612773e+01,1.170030719553133594e+02
1.607078323577354695e+01,7.666434544094535397e+01
2.707240154472508209e+00,8.848777043018284871e+01
1.502396423159092365e+01,9.547737272406297393e+01
2.356990789276845533e+01,1.076730281698196592e+02
1.202993432976957422e+01,9.018759107045592316e+01
5.474582966314406463e+01,9.010523417478506758e+01
-1.913630544804327371e+00,6.856387690235779075e+01
-5.146682234375876419e+01,8.075856991674474727e+01
-1.706052723472495813e+01,5.349081238254935045e+01
-5.061327762259740837e+01,5.210845510174345208e+01
-5.823785118732001820e+01,8.249831465227944705e+01
-3.595593152943215642e+01,8.055803288984616017e+01
-3.064921607384708224e+01,1.127200685911627289e+02
-4.693313805453961152e+01,1.317846927922675881e+01
-3.728108955562753124e+01,4.181468619276915888e+01
-3.085246216967042798e+01,8.891710427749723067e+01
5.459553287296736812e+01,7.754392273639513178e+01
4.368482598855851506e+01,7.544839903958889238e+01
-1.969434417151183681e+01,6.817923491807825087e+01
4.477809737803575274e+01,1.166165904992975726e+02
3.508567707429043026e+01,5.507203595678348051e+01
-1.867629126822615859e+01,1.107849639317196591e+02
2.113400920570310859e+01,7.038609471813964547e+01
5.726612833644864509e+01,8.213019923077793294e+01
1.081443918592012210e+01,3.523631426140537570e+01
4.849146845248174031e+01,3.368252098145924833e+01
-2.632820393504661638e+01,3.778176134940176567e+00
4.839471506832261127e+01,2.208872729668051349e+01
-2.631481312003779038e+01,1.197202783353815079e+02
1.956911107234689950e+01,1.032536317526521543e+02
1.202935776761123066e+00,5.415217351524815825e+01
-3.787138205175329375e+01,7.739158980924591980e+00
7.811481637424449787e+00,3.622174172597434705e+01
-5.395985294946139987e+01,1.949901030457122886e+01
3.019627915488500491e+01,3.698368980535078343e+00
3.257680854615790622e+01,9.084932203477433177e+01
-3.503041537528183369e+00,3.630088783659817153e+01
2.114435691340919732e+01,1.176552075809418341e+01
3.959226743314256680e+01,2.244407281671754184e+00
-1.762059337379731261e+01,3.903539336081176003e+01
3.941765433841332822e+01,1.080240395485862308e+02
1.458010735142968883e+01,8.452554773103750563e+01
-3.853145426931693862e+01,9.669481274025748974e+01
4.447145368495299067e+01,3.318394541262891551e+01
1.156828115524933764e+01,9.166430426421206334e+01
-1.297345147972382051e+01,6.547147561866727017e+01
-5.671547713871185437e+01,4.607715564863754665e+00
4.439894419657433389e+01,1.045185367886509766e+02
1.577087930747558175e+01,9.614600413919335153e+01
5.385000243724050506e+00,4.802429224313064537e+01
-4.501580358054530961e+01,9.381149792932713183e+01
3.789746727916144664e+01,1.083240430216443428e+01
-2.063536405239838700e+01,8.824609030032205226e+01
-5.285832445322729711e+01,4.262160765584320643e+01
3.964118022326125867e+00,1.086858996300106668e+02
-5.717360393105442995e+01,1.167950384505644195e+02
2.247923113962171726e+01,8.404483222530902964e+00
2.428015054295312325e+01,1.186794445165234890e+02
4.319625725498458735e+01,5.636457844209347456e+01
2.471062584203455970e+01,1.108410379308999438e-01
-3.949322114481311985e+01,6.866731291470587450e+01
-3.006571330720791480e+01,1.180924940718338689e+02
-5.386709480946571915e+01,3.741234913925026717e+01
-1.641991214133247468e+01,5.039142223779229113e+01
-4.880022621228926738e+01,7.448542544036396151e+00
-5.266557170950700595e+01,1.093928025236359680e+01
-4.950740673911243306e+01,9.879674863202333768e+01
-2.277922445937395679e+01,8.721382059550479937e+01
-5.093779116659759154e+01,9.588842258992325185e+01
3.869926213486871802e+01,5.093089339547360339e+01
-3.271831763105137725e+01,1.105155023424602803e+02
-2.899895906484895391e+01,1.195192815647519353e+02
4.302093499436472257e+01,8.854429695836542180e+01
3.219097674556974198e+01,4.965849857555476632e+01
-5.034807607358041537e+01,5.418529343070217408e+01
2.347702077160043643e+01,4.042289122840860216e+01
-2.328631034800703503e+01,6.279102498056754200e+01
4.850145221490743097e+01,6.002147147285759843e+01
3.229547150317465309e+01,6.075141652954302174e+01
